----	1	----	 N/A 	ROOT	0	<program>
----	78	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	78	----	 N/A 	<arithmeticExpr>	0	<term>
----	78	----	 N/A 	<term>	0	<factor>
----	78	----	 N/A 	<factor>	0	<var>
i	78	ID	 N/A 	<var>	1	ID
----	78	----	 N/A 	<var>	0	<whichId>
----	78	----	 N/A 	<whichId>	1	e
----	78	----	 N/A 	<term>	0	<N5>
----	78	----	 N/A 	<N5>	1	e
----	78	----	 N/A 	<arithmeticExpr>	0	<N4>
----	78	----	 N/A 	<N4>	1	e
----	78	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	78	----	 N/A 	<WithRelOp>	0	<relationalOp>
<=	78	LE	 N/A 	<relationalOp>	1	LE
----	78	----	 N/A 	<WithRelOp>	0	<negOrPosAE>
----	78	----	 N/A 	<negOrPosAE>	0	<BorNBAE>
----	78	----	 N/A 	<BorNBAE>	0	<arithmeticExpr>
----	78	----	 N/A 	<arithmeticExpr>	0	<term>
----	78	----	 N/A 	<term>	0	<factor>
----	78	----	 N/A 	<factor>	0	<var>
k	78	ID	 N/A 	<var>	1	ID
----	78	----	 N/A 	<var>	0	<whichId>
----	78	----	 N/A 	<whichId>	1	e
----	78	----	 N/A 	<term>	0	<N5>
----	78	----	 N/A 	<N5>	1	e
----	78	----	 N/A 	<arithmeticExpr>	0	<N4>
----	78	----	 N/A 	<N4>	1	e
----	78	----	 N/A 	<WithRelOp>	0	<WithRelOp>
----	78	----	 N/A 	<WithRelOp>	1	e
----	78	----	 N/A 	<AOBE>	0	<WithLogOp>
----	78	----	 N/A 	<WithLogOp>	1	e
)	78	BC	 N/A 	<iterativeStmt>	1	BC
start	79	START	 N/A 	<iterativeStmt>	1	START
----	78	----	 N/A 	<iterativeStmt>	0	<statements>
----	80	----	 N/A 	<statements>	0	<statement>
----	80	----	 N/A 	<statement>	0	<declareStmt>
declare	80	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	80	----	 N/A 	<declareStmt>	0	<idList>
x_1	80	ID	 N/A 	<idList>	1	ID
:	80	COLON	 N/A 	<declareStmt>	1	COLON
----	80	----	 N/A 	<declareStmt>	0	<dataType>
boolean	80	BOOLEAN	 N/A 	<dataType>	1	BOOLEAN
;	80	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	80	----	 N/A 	<statements>	0	<statements>
----	81	----	 N/A 	<statements>	0	<statement>
----	81	----	 N/A 	<statement>	0	<simpleStmt>
----	81	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
x_1	81	ID	 N/A 	<assignmentStmt>	1	ID
----	81	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	81	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	81	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	81	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	81	----	 N/A 	<expression>	0	<AOBE>
----	81	----	 N/A 	<AOBE>	0	<AnyTerm>
----	81	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	81	----	 N/A 	<arithmeticExpr>	0	<term>
----	81	----	 N/A 	<term>	0	<factor>
----	81	----	 N/A 	<factor>	0	<var>
true	81	TRUE	 N/A 	<var>	1	TRUE
----	81	----	 N/A 	<term>	0	<N5>
----	81	----	 N/A 	<N5>	1	e
----	81	----	 N/A 	<arithmeticExpr>	0	<N4>
----	81	----	 N/A 	<N4>	1	e
----	81	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	81	----	 N/A 	<WithRelOp>	1	e
----	81	----	 N/A 	<AOBE>	0	<WithLogOp>
----	81	----	 N/A 	<WithLogOp>	0	<logicalOp>
AND	81	AND	 N/A 	<logicalOp>	1	AND
----	81	----	 N/A 	<WithLogOp>	0	<AnyTerm2>
----	81	----	 N/A 	<AnyTerm2>	0	<AnyTerm>
----	81	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	81	----	 N/A 	<arithmeticExpr>	0	<term>
----	81	----	 N/A 	<term>	0	<factor>
----	81	----	 N/A 	<factor>	0	<var>
u2	81	ID	 N/A 	<var>	1	ID
----	81	----	 N/A 	<var>	0	<whichId>
----	81	----	 N/A 	<whichId>	1	e
----	81	----	 N/A 	<term>	0	<N5>
----	81	----	 N/A 	<N5>	1	e
----	81	----	 N/A 	<arithmeticExpr>	0	<N4>
----	81	----	 N/A 	<N4>	1	e
----	81	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	81	----	 N/A 	<WithRelOp>	0	<relationalOp>
<=	81	LE	 N/A 	<relationalOp>	1	LE
----	81	----	 N/A 	<WithRelOp>	0	<negOrPosAE>
----	81	----	 N/A 	<negOrPosAE>	0	<BorNBAE>
----	81	----	 N/A 	<BorNBAE>	0	<arithmeticExpr>
----	81	----	 N/A 	<arithmeticExpr>	0	<term>
----	81	----	 N/A 	<term>	0	<factor>
----	81	----	 N/A 	<factor>	0	<var>
10	81	NUM	10.000000	<var>	1	NUM
----	81	----	 N/A 	<term>	0	<N5>
----	81	----	 N/A 	<N5>	1	e
----	81	----	 N/A 	<arithmeticExpr>	0	<N4>
----	81	----	 N/A 	<N4>	1	e
----	81	----	 N/A 	<WithRelOp>	0	<WithRelOp>
----	81	----	 N/A 	<WithRelOp>	1	e
----	81	----	 N/A 	<WithLogOp>	0	<WithLogOp>
----	81	----	 N/A 	<WithLogOp>	1	e
;	81	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	81	----	 N/A 	<statements>	0	<statements>
----	82	----	 N/A 	<statements>	0	<statement>
----	82	----	 N/A 	<statement>	0	<ioStmt>
get_value	82	GET_VALUE	 N/A 	<ioStmt>	1	GET_VALUE
(	82	BO	 N/A 	<ioStmt>	1	BO
tempvar	82	ID	 N/A 	<ioStmt>	1	ID
)	82	BC	 N/A 	<ioStmt>	1	BC
;	82	SEMICOL	 N/A 	<ioStmt>	1	SEMICOL
----	82	----	 N/A 	<statements>	0	<statements>
----	83	----	 N/A 	<statements>	0	<statement>
----	83	----	 N/A 	<statement>	0	<declareStmt>
declare	83	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	83	----	 N/A 	<declareStmt>	0	<idList>
x_1	83	ID	 N/A 	<idList>	1	ID
:	83	COLON	 N/A 	<declareStmt>	1	COLON
----	83	----	 N/A 	<declareStmt>	0	<dataType>
integer	83	INTEGER	 N/A 	<dataType>	1	INTEGER
;	83	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	83	----	 N/A 	<statements>	0	<statements>
----	84	----	 N/A 	<statements>	0	<statement>
----	84	----	 N/A 	<statement>	0	<simpleStmt>
----	84	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
arr1	84	ID	 N/A 	<assignmentStmt>	1	ID
----	84	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	84	----	 N/A 	<whichStmt>	0	<lvalueARRStmt>
[	84	SQBO	 N/A 	<lvalueARRStmt>	1	SQBO
----	84	----	 N/A 	<lvalueARRStmt>	0	<index>
i	84	ID	 N/A 	<index>	1	ID
]	84	SQBC	 N/A 	<lvalueARRStmt>	1	SQBC
:=	84	ASSIGNOP	 N/A 	<lvalueARRStmt>	1	ASSIGNOP
----	84	----	 N/A 	<lvalueARRStmt>	0	<expression>
----	84	----	 N/A 	<expression>	0	<AOBE>
----	84	----	 N/A 	<AOBE>	0	<AnyTerm>
----	84	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	84	----	 N/A 	<arithmeticExpr>	0	<term>
----	84	----	 N/A 	<term>	0	<factor>
----	84	----	 N/A 	<factor>	0	<var>
tempvar	84	ID	 N/A 	<var>	1	ID
----	84	----	 N/A 	<var>	0	<whichId>
----	84	----	 N/A 	<whichId>	1	e
----	84	----	 N/A 	<term>	0	<N5>
----	84	----	 N/A 	<N5>	1	e
----	84	----	 N/A 	<arithmeticExpr>	0	<N4>
----	84	----	 N/A 	<N4>	1	e
----	84	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	84	----	 N/A 	<WithRelOp>	1	e
----	84	----	 N/A 	<AOBE>	0	<WithLogOp>
----	84	----	 N/A 	<WithLogOp>	1	e
;	84	SEMICOL	 N/A 	<lvalueARRStmt>	1	SEMICOL
----	84	----	 N/A 	<statements>	0	<statements>
----	85	----	 N/A 	<statements>	0	<statement>
----	85	----	 N/A 	<statement>	0	<simpleStmt>
----	85	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
i	85	ID	 N/A 	<assignmentStmt>	1	ID
----	85	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	85	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	85	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	85	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	85	----	 N/A 	<expression>	0	<AOBE>
----	85	----	 N/A 	<AOBE>	0	<AnyTerm>
----	85	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	85	----	 N/A 	<arithmeticExpr>	0	<term>
----	85	----	 N/A 	<term>	0	<factor>
----	85	----	 N/A 	<factor>	0	<var>
i	85	ID	 N/A 	<var>	1	ID
----	85	----	 N/A 	<var>	0	<whichId>
----	85	----	 N/A 	<whichId>	1	e
----	85	----	 N/A 	<term>	0	<N5>
----	85	----	 N/A 	<N5>	1	e
----	85	----	 N/A 	<arithmeticExpr>	0	<N4>
----	85	----	 N/A 	<N4>	0	<op1>
+	85	PLUS	 N/A 	<op1>	1	PLUS
----	85	----	 N/A 	<N4>	0	<term>
----	85	----	 N/A 	<term>	0	<factor>
----	85	----	 N/A 	<factor>	0	<var>
1	85	NUM	1.000000	<var>	1	NUM
----	85	----	 N/A 	<term>	0	<N5>
----	85	----	 N/A 	<N5>	1	e
----	85	----	 N/A 	<N4>	0	<N4>
----	85	----	 N/A 	<N4>	1	e
----	85	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	85	----	 N/A 	<WithRelOp>	1	e
----	85	----	 N/A 	<AOBE>	0	<WithLogOp>
----	85	----	 N/A 	<WithLogOp>	1	e
;	85	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	85	----	 N/A 	<statements>	0	<statements>
----	86	----	 N/A 	<statements>	1	e
end	86	END	 N/A 	<iterativeStmt>	1	END
----	78	----	 N/A 	<statements>	0	<statements>
----	87	----	 N/A 	<statements>	0	<statement>
----	87	----	 N/A 	<statement>	0	<declareStmt>
declare	87	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	87	----	 N/A 	<declareStmt>	0	<idList>
x_1	87	ID	 N/A 	<idList>	1	ID
:	87	COLON	 N/A 	<declareStmt>	1	COLON
----	87	----	 N/A 	<declareStmt>	0	<dataType>
boolean	87	BOOLEAN	 N/A 	<dataType>	1	BOOLEAN
;	87	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	87	----	 N/A 	<statements>	0	<statements>
----	88	----	 N/A 	<statements>	1	e
end	88	END	 N/A 	<moduleDef>	1	END
----	70	----	 N/A 	<otherModules>	0	<otherModules>
----	88	----	 N/A 	<otherModules>	1	e
